date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:18:06	26836/26836	---M--	200	added ('OK')	image/jpeg	etag:%2290c7dba58cb3d21:0%22	http://www.galgotiasuniversity.edu.in/images/fac-sol-ashia-qureshi.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/fac-sol-ashia-qureshi.jpg	(from http://www.galgotiasuniversity.edu.in/nursing-mfd.asp)
18:18:07	67393/67393	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:05%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-sonia.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-sonia.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:08	67690/67690	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:06%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-gagandeep-kaur.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-gagandeep-kaur.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:09	66658/66658	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:08%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-nancy-thakur.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-nancy-thakur.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:10	74022/74022	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:08%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-anand-l-r.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-anand-l-r.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:11	66399/66399	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:11%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-bhivu-atwal.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-bhivu-atwal.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:12	67447/67447	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:11%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-deepika-bajwan.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-deepika-bajwan.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:14	66739/66739	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:13%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-simrat-kaur.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-simrat-kaur.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:14	73177/73177	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:13%20GMT	http://www.galgotiasuniversity.edu.in/school-nursing-ashia-qureshi.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-nursing-ashia-qureshi.html	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:15	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1324.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:15	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1325.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:15	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1326.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:15	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1327.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:15	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1328.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:15	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1329.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-faculty.asp)
18:18:16	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.132a.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:16	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.132b.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:17	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.132e.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:17	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.132f.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:17	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1330.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:17	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1331.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:17	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1332.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:17	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1333.delayed	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:20	65180/65180	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:18%20GMT	http://www.galgotiasuniversity.edu.in/colleges-for-mass-communication-in-ncr.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/colleges-for-mass-communication-in-ncr.asp	(from http://www.galgotiasuniversity.edu.in/mass-communication-colleges-in-greater-noida.asp)
18:18:20	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1334.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:20	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1335.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:22	66509/66509	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:20%20GMT	http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc-mfd.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies-mc-mfd.html	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:23	74334/74334	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:20%20GMT	http://www.galgotiasuniversity.edu.in/Hospitality-courses.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/Hospitality-courses.asp	(from http://www.galgotiasuniversity.edu.in/hotel-management-colleges-in-greater-noida.asp)
18:18:23	90766/90766	---M--	200	added ('OK')	application/pdf	etag:%2205dd3d72a9ed21:0%22	http://www.galgotiasuniversity.edu.in/pdfs/04_Core-Modules-Of-B_Sc-Nursing.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/pdfs/04_Core-Modules-Of-B_Sc-Nursing.pdf	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:24	67120/67120	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:23%20GMT	http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc-faculty.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies-mc-faculty.html	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:25	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1339.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:25	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.133a.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:25	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.133b.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:25	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.133c.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:25	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.133d.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:25	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.133e.delayed	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:26	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.133f.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:26	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1340.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:26	64596/64596	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:23%20GMT	http://www.galgotiasuniversity.edu.in/school-media-communication-studies-p-brochure.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies-p-brochure.html	(from http://www.galgotiasuniversity.edu.in/school-media-communication-studies-mc.asp)
18:18:27	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1343.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:27	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1344.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:27	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1345.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:27	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1346.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:27	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1347.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:27	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1348.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:28	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1349.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:28	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.134a.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:30	118861/118861	---M--	200	added ('OK')	application/pdf	etag:%225713a0d82a9ed21:0%22	http://www.galgotiasuniversity.edu.in/pdfs/05_Nursing-Career-Prospects.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/pdfs/05_Nursing-Career-Prospects.pdf	(from http://www.galgotiasuniversity.edu.in/nursing-courses.asp)
18:18:30	7697/7697	---M--	200	added ('OK')	image/jpeg	etag:%2227fe3d754a3d01:0%22	http://www.galgotiasuniversity.edu.in/images/satyendra-gupta.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/satyendra-gupta.jpg	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:30	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.134c.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:30	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.134d.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:30	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.134e.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:30	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.134f.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:30	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1350.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:30	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1351.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-mfd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1352.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1353.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1354.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1355.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1356.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1357.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1358.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:31	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1359.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-atd.asp)
18:18:32	30608/30608	---M--	200	added ('OK')	application/pdf	etag:%22c41c129de7cad21:0%22	http://www.galgotiasuniversity.edu.in/pdfs/m-ed-core-modules-new-2017.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/pdfs/m-ed-core-modules-new-2017.pdf	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:32	32003/32003	---M--	200	added ('OK')	application/pdf	etag:%22ff43e79ce7cad21:0%22	http://www.galgotiasuniversity.edu.in/pdfs/B.Ed-core-moduels-new-2017.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/pdfs/B.Ed-core-moduels-new-2017.pdf	(from http://www.galgotiasuniversity.edu.in/school-education-e.asp)
18:18:32	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.135a.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:32	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.135b.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:46	73665/73665	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:35%20GMT	http://www.galgotiasuniversity.edu.in/school-education-faculty-satyendra-gupta.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-education-faculty-satyendra-gupta.html	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:46	76990/76990	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:42%20GMT	http://www.galgotiasuniversity.edu.in/school-education-faculty-Shrikant-Dwivedi.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-education-faculty-Shrikant-Dwivedi.html	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:47	69250/69250	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:45%20GMT	http://www.galgotiasuniversity.edu.in/school-education-faculty-rinkal-sharma.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-education-faculty-rinkal-sharma.html	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:48	66837/66837	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2012:48:45%20GMT	http://www.galgotiasuniversity.edu.in/school-education-faculty-navita.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-education-faculty-navita.html	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1360.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.1361.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.1362.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.1363.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.1364.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.1365.delayed	(from http://www.galgotiasuniversity.edu.in/school-education-faculty.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1366.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
18:18:49	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/index.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/index.1367.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
18:18:50	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-soeece.1369.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
18:18:50	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/business-administration-sob.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/business-administration-sob.136a.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
18:18:50	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/law-sol.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-sol.136b.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
18:18:50	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/medical-somas.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-somas.136c.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
18:18:50	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/hospitality-soh.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hospitality-soh.136d.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
18:18:50	0/-1	---M--	301	error ('')			http://www.galgotiasuniversity.edu.in/school-media-communication-studies.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-media-communication-studies.136e.delayed	(from http://www.galgotiasuniversity.edu.in/school-life-long-learning-e-mfd.asp)
